"","participant","gender","exp.site","version","trial","item.name","target","response","ageD","trial.typ","tv","Lang","correct","Condition","Complex","AgeGroup"
"397","DISJ-C34-S-B","male",3,"B","3","SOIT.TST.3.F",0,1,2105,"TST","F","French",FALSE,"2DT",TRUE,"child"
"398","DISJ-C34-S-B","male",3,"B","4","S-CONJ.CTL.3.T",1,0,2105,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"399","DISJ-C34-S-B","male",3,"B","5","FILL.CTL.3.T",1,1,2105,"CTL","T","French",TRUE,"Control",TRUE,"child"
"400","DISJ-C34-S-B","male",3,"B","6","SOIT.CTL.2.F",0,0,2105,"CTL","F","French",TRUE,"Control",TRUE,"child"
"401","DISJ-C34-S-B","male",3,"B","7","SOIT.TST.2.F",0,1,2105,"TST","F","French",FALSE,"2DT",TRUE,"child"
"402","DISJ-C34-S-B","male",3,"B","8","S-CONJ.CTL.2.T",1,0,2105,"CTL","T","French",FALSE,"1DT",TRUE,"child"
"403","DISJ-C34-S-B","male",3,"B","9","FILL.CTL.1.T",1,1,2105,"CTL","T","French",TRUE,"Control",TRUE,"child"
"404","DISJ-C34-S-B","male",3,"B","i","TR.i.T",1,1,2105,"TR","T","French",TRUE,"Training",TRUE,"child"
"405","DISJ-C34-S-B","male",3,"B","ii","TR.ii.F",0,0,2105,"TR","F","French",TRUE,"Training",TRUE,"child"
"406","DISJ-C35-O-B","male",3,"B","1","OU.TST.4.F",0,1,2313,"TST","F","French",FALSE,"2DT",FALSE,"child"
"407","DISJ-C35-O-B","male",3,"B","10","OU.CTL.1.F",0,0,2313,"CTL","F","French",TRUE,"Control",FALSE,"child"
"408","DISJ-C35-O-B","male",3,"B","11","O-CONJ.CTL.1.T",1,0,2313,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"409","DISJ-C35-O-B","male",3,"B","12","OU.TST.1.F",0,1,2313,"TST","F","French",FALSE,"2DT",FALSE,"child"
"410","DISJ-C35-O-B","male",3,"B","13","FILL.CTL.2.T",1,1,2313,"CTL","T","French",TRUE,"Control",FALSE,"child"
"411","DISJ-C35-O-B","male",3,"B","2","O-CONJ.CTL.4.T",1,0,2313,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"412","DISJ-C35-O-B","male",3,"B","3","OU.TST.3.F",0,1,2313,"TST","F","French",FALSE,"2DT",FALSE,"child"
"413","DISJ-C35-O-B","male",3,"B","4","O-CONJ.CTL.3.T",1,0,2313,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"414","DISJ-C35-O-B","male",3,"B","5","FILL.CTL.3.T",1,1,2313,"CTL","T","French",TRUE,"Control",FALSE,"child"
"415","DISJ-C35-O-B","male",3,"B","6","OU.CTL.2.F",0,0,2313,"CTL","F","French",TRUE,"Control",FALSE,"child"
"416","DISJ-C35-O-B","male",3,"B","7","OU.TST.2.F",0,1,2313,"TST","F","French",FALSE,"2DT",FALSE,"child"
"417","DISJ-C35-O-B","male",3,"B","8","O-CONJ.CTL.2.T",1,0,2313,"CTL","T","French",FALSE,"1DT",FALSE,"child"
"418","DISJ-C35-O-B","male",3,"B","9","FILL.CTL.1.T",1,1,2313,"CTL","T","French",TRUE,"Control",FALSE,"child"
"419","DISJ-C35-O-B","male",3,"B","i","TR.i.T",1,1,2313,"TR","T","French",TRUE,"Training",FALSE,"child"
"420","DISJ-C35-O-B","male",3,"B","ii","TR.ii.F",0,0,2313,"TR","F","French",TRUE,"Training",FALSE,"child"
"421","complex_02_A","",6,"A","1","ka_CONJ.CTL.1.T",1,1,2265,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"422","complex_02_A","",6,"A","10","ka.CTL.1.F",0,0,2265,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"423","complex_02_A","",6,"A","11","ka.TST.4.F",0,0,2265,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"424","complex_02_A","",6,"A","12","ka_CONJ.CTL.4.T",1,0,2265,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"425","complex_02_A","",6,"A","13","FILL.CTL.3.T/F",1,1,2265,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"426","complex_02_A","",6,"A","2","ka.TST.1.F",0,1,2265,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"427","complex_02_A","",6,"A","3","ka_CONJ.CTL.2.T",1,1,2265,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"428","complex_02_A","",6,"A","4","ka.TST.2.F",0,1,2265,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"429","complex_02_A","",6,"A","5","FILL.CTL.2.T/F",0,0,2265,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"430","complex_02_A","",6,"A","6","ka.CTL.2.F",0,0,2265,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"431","complex_02_A","",6,"A","7","ka_CONJ.CTL.3.T",1,1,2265,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"432","complex_02_A","",6,"A","8","ka.TST.3.F",0,1,2265,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"433","complex_02_A","",6,"A","9","FILL.CTL.1.T/F",0,0,2265,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"434","complex_02_A","",6,"A","i","TR.i.T",1,1,2265,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"435","complex_02_A","",6,"A","ii","TR.ii.F",0,0,2265,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"436","complex_04_B","",6,"B","1","ka.TST.4.F",0,1,2200,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"437","complex_04_B","",6,"B","10","ka.CTL.1.F",0,1,2200,"CTL","F","Japanese",FALSE,"Control",TRUE,"child"
"438","complex_04_B","",6,"B","11","ka_CONJ.CTL.1.T",1,1,2200,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"439","complex_04_B","",6,"B","12","ka.TST.1.F",0,1,2200,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"440","complex_04_B","",6,"B","13","FILL.CTL.2.T/F",1,1,2200,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"441","complex_04_B","",6,"B","2","ka_CONJ.CTL.4.T",1,1,2200,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"442","complex_04_B","",6,"B","3","ka.TST.3.F",0,1,2200,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"443","complex_04_B","",6,"B","4","ka_CONJ.CTL.3.T",1,1,2200,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"444","complex_04_B","",6,"B","5","FILL.CTL.3.T/F",1,1,2200,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"445","complex_04_B","",6,"B","6","ka.CTL.2.F",0,1,2200,"CTL","F","Japanese",FALSE,"Control",TRUE,"child"
"446","complex_04_B","",6,"B","7","ka.TST.2.F",0,1,2200,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"447","complex_04_B","",6,"B","8","ka_CONJ.CTL.2.T",1,1,2200,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"448","complex_04_B","",6,"B","9","FILL.CTL.1.T/F",0,0,2200,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"449","complex_04_B","",6,"B","i","TR.i.T",1,1,2200,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"450","complex_04_B","",6,"B","ii","TR.ii.F",0,0,2200,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"451","complex_06_A","",6,"A","1","ka_CONJ.CTL.1.T",1,1,2179,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"452","complex_06_A","",6,"A","10","ka.CTL.1.F",0,0,2179,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"453","complex_06_A","",6,"A","11","ka.TST.4.F",0,1,2179,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"454","complex_06_A","",6,"A","12","ka_CONJ.CTL.4.T",1,1,2179,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"455","complex_06_A","",6,"A","13","FILL.CTL.3.T/F",0,0,2179,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"456","complex_06_A","",6,"A","2","ka.TST.1.F",0,1,2179,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"457","complex_06_A","",6,"A","3","ka_CONJ.CTL.2.T",1,1,2179,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"458","complex_06_A","",6,"A","4","ka.TST.2.F",0,1,2179,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"459","complex_06_A","",6,"A","5","FILL.CTL.2.T/F",1,0,2179,"CTL","T/F","Japanese",FALSE,"Control",TRUE,"child"
"460","complex_06_A","",6,"A","6","ka.CTL.2.F",0,0,2179,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"461","complex_06_A","",6,"A","7","ka_CONJ.CTL.3.T",1,1,2179,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"462","complex_06_A","",6,"A","8","ka.TST.3.F",0,1,2179,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"463","complex_06_A","",6,"A","9","FILL.CTL.1.T/F",1,0,2179,"CTL","T/F","Japanese",FALSE,"Control",TRUE,"child"
"464","complex_06_A","",6,"A","i","TR.i.T",1,1,2179,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"465","complex_06_A","",6,"A","ii","TR.ii.F",0,0,2179,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"466","complex_08_B","",6,"B","1","ka.TST.4.F",0,1,2077,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"467","complex_08_B","",6,"B","10","ka.CTL.1.F",0,0,2077,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"468","complex_08_B","",6,"B","11","ka_CONJ.CTL.1.T",1,0,2077,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"469","complex_08_B","",6,"B","12","ka.TST.1.F",0,1,2077,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"470","complex_08_B","",6,"B","13","FILL.CTL.2.T/F",0,0,2077,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"471","complex_08_B","",6,"B","2","ka_CONJ.CTL.4.T",1,1,2077,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"472","complex_08_B","",6,"B","3","ka.TST.3.F",0,1,2077,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"473","complex_08_B","",6,"B","4","ka_CONJ.CTL.3.T",1,0,2077,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"474","complex_08_B","",6,"B","5","FILL.CTL.3.T/F",0,0,2077,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"475","complex_08_B","",6,"B","6","ka.CTL.2.F",0,0,2077,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"476","complex_08_B","",6,"B","7","ka.TST.2.F",0,1,2077,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"477","complex_08_B","",6,"B","8","ka_CONJ.CTL.2.T",1,0,2077,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"478","complex_08_B","",6,"B","9","FILL.CTL.1.T/F",1,1,2077,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"479","complex_08_B","",6,"B","i","TR.i.T",1,1,2077,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"480","complex_08_B","",6,"B","ii","TR.ii.F",0,0,2077,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"481","complex_10_A","",6,"A","1","ka_CONJ.CTL.1.T",1,1,2064,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"482","complex_10_A","",6,"A","10","ka.CTL.1.F",0,0,2064,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"483","complex_10_A","",6,"A","11","ka.TST.4.F",0,1,2064,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"484","complex_10_A","",6,"A","12","ka_CONJ.CTL.4.T",1,1,2064,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"485","complex_10_A","",6,"A","13","FILL.CTL.3.T/F",0,0,2064,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"486","complex_10_A","",6,"A","2","ka.TST.1.F",0,0,2064,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"487","complex_10_A","",6,"A","3","ka_CONJ.CTL.2.T",1,1,2064,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"488","complex_10_A","",6,"A","4","ka.TST.2.F",0,1,2064,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"489","complex_10_A","",6,"A","5","FILL.CTL.2.T/F",0,0,2064,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"490","complex_10_A","",6,"A","6","ka.CTL.2.F",0,0,2064,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"491","complex_10_A","",6,"A","7","ka_CONJ.CTL.3.T",1,0,2064,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"492","complex_10_A","",6,"A","8","ka.TST.3.F",0,1,2064,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"493","complex_10_A","",6,"A","9","FILL.CTL.1.T/F",1,1,2064,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"494","complex_10_A","",6,"A","i","TR.i.T",1,1,2064,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"495","complex_10_A","",6,"A","ii","TR.ii.F",0,0,2064,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"496","complex_11_B","",6,"B","1","ka.TST.4.F",0,0,2055,"TST","F","Japanese",TRUE,"2DT",FALSE,"child"
"497","complex_11_B","",6,"B","10","ka.CTL.1.F",0,0,2055,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"498","complex_11_B","",6,"B","11","ka_CONJ.CTL.1.T",1,1,2055,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"499","complex_11_B","",6,"B","12","ka.TST.1.F",0,1,2055,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"500","complex_11_B","",6,"B","13","FILL.CTL.2.T/F",0,0,2055,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"501","complex_11_B","",6,"B","2","ka_CONJ.CTL.4.T",1,1,2055,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"502","complex_11_B","",6,"B","3","ka.TST.3.F",0,0,2055,"TST","F","Japanese",TRUE,"2DT",FALSE,"child"
"503","complex_11_B","",6,"B","4","ka_CONJ.CTL.3.T",1,1,2055,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"504","complex_11_B","",6,"B","5","FILL.CTL.3.T/F",0,0,2055,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"505","complex_11_B","",6,"B","6","ka.CTL.2.F",0,0,2055,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"506","complex_11_B","",6,"B","7","ka.TST.2.F",0,1,2055,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"507","complex_11_B","",6,"B","8","ka_CONJ.CTL.2.T",1,0,2055,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"508","complex_11_B","",6,"B","9","FILL.CTL.1.T/F",1,1,2055,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"509","complex_11_B","",6,"B","i","TR.i.T",1,1,2055,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"510","complex_11_B","",6,"B","ii","TR.ii.F",0,0,2055,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"511","complex_13_A","male",6,"A","1","ka_CONJ.CTL.1.T",1,0,1681,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"512","complex_13_A","male",6,"A","10","ka.CTL.1.F",0,0,1681,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"513","complex_13_A","male",6,"A","11","ka.TST.4.F",0,1,1681,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"514","complex_13_A","male",6,"A","12","ka_CONJ.CTL.4.T",1,0,1681,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"515","complex_13_A","male",6,"A","13","FILL.CTL.3.T/F",1,0,1681,"CTL","T/F","Japanese",FALSE,"Control",TRUE,"child"
"516","complex_13_A","male",6,"A","2","ka.TST.1.F",0,1,1681,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"517","complex_13_A","male",6,"A","3","ka_CONJ.CTL.2.T",1,1,1681,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"518","complex_13_A","male",6,"A","4","ka.TST.2.F",0,1,1681,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"519","complex_13_A","male",6,"A","5","FILL.CTL.2.T/F",0,0,1681,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"520","complex_13_A","male",6,"A","6","ka.CTL.2.F",0,0,1681,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"521","complex_13_A","male",6,"A","7","ka_CONJ.CTL.3.T",1,0,1681,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"522","complex_13_A","male",6,"A","8","ka.TST.3.F",0,1,1681,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"523","complex_13_A","male",6,"A","9","FILL.CTL.1.T/F",1,1,1681,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"524","complex_13_A","male",6,"A","i","TR.i.T",1,1,1681,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"525","complex_13_A","male",6,"A","ii","TR.ii.F",0,0,1681,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"541","complex_17_A","male",6,"A","1","ka_CONJ.CTL.1.T",1,0,1752,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"542","complex_17_A","male",6,"A","10","ka.CTL.1.F",0,0,1752,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"543","complex_17_A","male",6,"A","11","ka.TST.4.F",0,1,1752,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"544","complex_17_A","male",6,"A","12","ka_CONJ.CTL.4.T",1,0,1752,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"545","complex_17_A","male",6,"A","13","FILL.CTL.3.T/F",0,0,1752,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"546","complex_17_A","male",6,"A","2","ka.TST.1.F",0,1,1752,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"547","complex_17_A","male",6,"A","3","ka_CONJ.CTL.2.T",1,1,1752,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"548","complex_17_A","male",6,"A","4","ka.TST.2.F",0,1,1752,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"549","complex_17_A","male",6,"A","5","FILL.CTL.2.T/F",0,0,1752,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"550","complex_17_A","male",6,"A","6","ka.CTL.2.F",0,0,1752,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"551","complex_17_A","male",6,"A","7","ka_CONJ.CTL.3.T",1,0,1752,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"552","complex_17_A","male",6,"A","8","ka.TST.3.F",0,1,1752,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"553","complex_17_A","male",6,"A","9","FILL.CTL.1.T/F",0,0,1752,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"554","complex_17_A","male",6,"A","i","TR.i.T",1,1,1752,"TR","T","Japanese",TRUE,"Training",TRUE,"child"
"555","complex_17_A","male",6,"A","ii","TR.ii.F",0,1,1752,"TR","F","Japanese",FALSE,"Training",TRUE,"child"
"556","complex_19_B","female",6,"B","1","ka.TST.4.F",0,0,1847,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"557","complex_19_B","female",6,"B","10","ka.CTL.1.F",0,0,1847,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"558","complex_19_B","female",6,"B","11","ka_CONJ.CTL.1.T",1,0,1847,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"559","complex_19_B","female",6,"B","12","ka.TST.1.F",0,0,1847,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"560","complex_19_B","female",6,"B","13","FILL.CTL.2.T/F",0,0,1847,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"561","complex_19_B","female",6,"B","2","ka_CONJ.CTL.4.T",1,0,1847,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"562","complex_19_B","female",6,"B","3","ka.TST.3.F",0,0,1847,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"563","complex_19_B","female",6,"B","4","ka_CONJ.CTL.3.T",1,0,1847,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"564","complex_19_B","female",6,"B","5","FILL.CTL.3.T/F",0,0,1847,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"565","complex_19_B","female",6,"B","6","ka.CTL.2.F",0,0,1847,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"566","complex_19_B","female",6,"B","7","ka.TST.2.F",0,0,1847,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"567","complex_19_B","female",6,"B","8","ka_CONJ.CTL.2.T",1,0,1847,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"568","complex_19_B","female",6,"B","9","FILL.CTL.1.T/F",1,1,1847,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"569","complex_19_B","female",6,"B","i","TR.i.T",1,0,1847,"TR","T","Japanese",FALSE,"Training",TRUE,"child"
"570","complex_19_B","female",6,"B","ii","TR.ii.F",0,0,1847,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"571","complex_21_A","female",6,"A","1","ka_CONJ.CTL.1.T",1,NA,1799,"CTL","T","Japanese",NA,"1DT",TRUE,"child"
"572","complex_21_A","female",6,"A","10","ka.CTL.1.F",0,0,1799,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"573","complex_21_A","female",6,"A","11","ka.TST.4.F",0,1,1799,"TST","F","Japanese",FALSE,"2DT",TRUE,"child"
"574","complex_21_A","female",6,"A","12","ka_CONJ.CTL.4.T",1,1,1799,"CTL","T","Japanese",TRUE,"1DT",TRUE,"child"
"575","complex_21_A","female",6,"A","13","FILL.CTL.3.T/F",0,0,1799,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"576","complex_21_A","female",6,"A","2","ka.TST.1.F",0,0,1799,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"577","complex_21_A","female",6,"A","3","ka_CONJ.CTL.2.T",1,0,1799,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"578","complex_21_A","female",6,"A","4","ka.TST.2.F",0,0,1799,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"579","complex_21_A","female",6,"A","5","FILL.CTL.2.T/F",0,0,1799,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"580","complex_21_A","female",6,"A","6","ka.CTL.2.F",0,0,1799,"CTL","F","Japanese",TRUE,"Control",TRUE,"child"
"581","complex_21_A","female",6,"A","7","ka_CONJ.CTL.3.T",1,0,1799,"CTL","T","Japanese",FALSE,"1DT",TRUE,"child"
"582","complex_21_A","female",6,"A","8","ka.TST.3.F",0,0,1799,"TST","F","Japanese",TRUE,"2DT",TRUE,"child"
"583","complex_21_A","female",6,"A","9","FILL.CTL.1.T/F",1,1,1799,"CTL","T/F","Japanese",TRUE,"Control",TRUE,"child"
"584","complex_21_A","female",6,"A","i","TR.i.T",1,0,1799,"TR","T","Japanese",FALSE,"Training",TRUE,"child"
"585","complex_21_A","female",6,"A","ii","TR.ii.F",0,0,1799,"TR","F","Japanese",TRUE,"Training",TRUE,"child"
"586","simple_01_A","",6,"A","1","ka_CONJ.CTL.1.T",1,1,2221,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"587","simple_01_A","",6,"A","10","ka.CTL.1.F",0,0,2221,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"588","simple_01_A","",6,"A","11","ka.TST.4.F",0,1,2221,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"589","simple_01_A","",6,"A","12","ka_CONJ.CTL.4.T",1,0,2221,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"590","simple_01_A","",6,"A","13","FILL.CTL.3.T/F",0,0,2221,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"591","simple_01_A","",6,"A","2","ka.TST.1.F",0,1,2221,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"592","simple_01_A","",6,"A","3","ka_CONJ.CTL.2.T",1,1,2221,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"593","simple_01_A","",6,"A","4","ka.TST.2.F",0,1,2221,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"594","simple_01_A","",6,"A","5","FILL.CTL.2.T/F",0,0,2221,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"595","simple_01_A","",6,"A","6","ka.CTL.2.F",0,0,2221,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"596","simple_01_A","",6,"A","7","ka_CONJ.CTL.3.T",1,1,2221,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"597","simple_01_A","",6,"A","8","ka.TST.3.F",0,1,2221,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"598","simple_01_A","",6,"A","9","FILL.CTL.1.T/F",0,0,2221,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"599","simple_01_A","",6,"A","i","TR.i.T",1,1,2221,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"600","simple_01_A","",6,"A","ii","TR.ii.F",0,0,2221,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"601","simple_03_B","",6,"B","1","ka.TST.4.F",0,1,2385,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"602","simple_03_B","",6,"B","10","ka.CTL.1.F",0,1,2385,"CTL","F","Japanese",FALSE,"Control",FALSE,"child"
"603","simple_03_B","",6,"B","11","ka_CONJ.CTL.1.T",1,0,2385,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"604","simple_03_B","",6,"B","12","ka.TST.1.F",0,0,2385,"TST","F","Japanese",TRUE,"2DT",FALSE,"child"
"605","simple_03_B","",6,"B","13","FILL.CTL.2.T/F",1,1,2385,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"606","simple_03_B","",6,"B","2","ka_CONJ.CTL.4.T",1,0,2385,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"607","simple_03_B","",6,"B","3","ka.TST.3.F",0,1,2385,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"608","simple_03_B","",6,"B","4","ka_CONJ.CTL.3.T",1,0,2385,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"609","simple_03_B","",6,"B","5","FILL.CTL.3.T/F",1,1,2385,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"610","simple_03_B","",6,"B","6","ka.CTL.2.F",0,0,2385,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"611","simple_03_B","",6,"B","7","ka.TST.2.F",0,1,2385,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"612","simple_03_B","",6,"B","8","ka_CONJ.CTL.2.T",1,1,2385,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"613","simple_03_B","",6,"B","9","FILL.CTL.1.T/F",1,1,2385,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"614","simple_03_B","",6,"B","i","TR.i.T",1,0,2385,"TR","T","Japanese",FALSE,"Training",FALSE,"child"
"615","simple_03_B","",6,"B","ii","TR.ii.F",0,0,2385,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
